id,artists,duration_ms,name,popularity,music_composer,release_date,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
3qTNm4Mta37YmEcLeQcdw3,"Yuvan Shankar Raja, Roop Kumar Rathod",296760,Oru Devathai,49,Yuvan Shankar Raja,2009-04-13,Vaamanan (Original Motion Picture Soundtrack),0.625,0.492,0,-9.618,0,0.0332,0.163,0.000781,0.111,0.28,120.033,audio_features,spotify:track:3qTNm4Mta37YmEcLeQcdw3,https://api.spotify.com/v1/tracks/3qTNm4Mta37YmEcLeQcdw3,https://api.spotify.com/v1/audio-analysis/3qTNm4Mta37YmEcLeQcdw3,296760,4
3tBDIzqkNE3KJB9MveKaGa,"Sid Sriram, Shakthisree Gopalan",207000,Kannu Thangom,39,Sid Sriram,2020-01-23,Vaanam Kottattum (Original Motion Picture Soundtrack),0.381,0.292,10,-8.217,1,0.032,0.754,0.0,0.0732,0.557,134.212,audio_features,spotify:track:3tBDIzqkNE3KJB9MveKaGa,https://api.spotify.com/v1/tracks/3tBDIzqkNE3KJB9MveKaGa,https://api.spotify.com/v1/audio-analysis/3tBDIzqkNE3KJB9MveKaGa,207000,3
6otfMz99YFrdFdsLj2T9OV,Sid Sriram,254999,En Uyir Kaatre,33,Sid Sriram,2020-01-23,Vaanam Kottattum (Original Motion Picture Soundtrack),0.325,0.448,3,-8.744,1,0.0352,0.5,0.104,0.174,0.177,111.237,audio_features,spotify:track:6otfMz99YFrdFdsLj2T9OV,https://api.spotify.com/v1/tracks/6otfMz99YFrdFdsLj2T9OV,https://api.spotify.com/v1/audio-analysis/6otfMz99YFrdFdsLj2T9OV,254999,4
6MRWAZiIzA7nbdKvZTz4zr,"Sid Sriram, Shakthisree Gopalan",184999,Mannava,25,Sid Sriram,2020-01-23,Vaanam Kottattum (Original Motion Picture Soundtrack),0.481,0.438,9,-8.88,0,0.0339,0.924,0.000302,0.0982,0.426,139.89,audio_features,spotify:track:6MRWAZiIzA7nbdKvZTz4zr,https://api.spotify.com/v1/tracks/6MRWAZiIzA7nbdKvZTz4zr,https://api.spotify.com/v1/audio-analysis/6MRWAZiIzA7nbdKvZTz4zr,185000,4
5eYhbnSpYeZmErfQIjZ2aB,Sid Sriram,210000,Thinam Thinam,31,Sid Sriram,2020-01-23,Vaanam Kottattum (Original Motion Picture Soundtrack),0.721,0.758,8,-6.867,1,0.0486,0.503,0.0282,0.152,0.589,140.009,audio_features,spotify:track:5eYhbnSpYeZmErfQIjZ2aB,https://api.spotify.com/v1/tracks/5eYhbnSpYeZmErfQIjZ2aB,https://api.spotify.com/v1/audio-analysis/5eYhbnSpYeZmErfQIjZ2aB,210000,4
0kkkNUhAlQwm2WyMMt63qo,"Vidyasagar, S. P. Balasubrahmanyam, S. Janaki",305133,Malare,50,Vidyasagar,1995-02-20,Karna (Original Motion Picture Soundtrack),0.652,0.44,0,-11.325,1,0.0271,0.37,3.81e-05,0.0666,0.614,111.003,audio_features,spotify:track:0kkkNUhAlQwm2WyMMt63qo,https://api.spotify.com/v1/tracks/0kkkNUhAlQwm2WyMMt63qo,https://api.spotify.com/v1/audio-analysis/0kkkNUhAlQwm2WyMMt63qo,305133,4
6Ri7KvjsfiNzRFQ15dqCcS,"Sriram Parthasarathy, Santhosh Narayanan, Pradeep Kumar",312378,Kaarkuzhal Kadavaiye,41,Santhosh Narayanan,2018-09-23,VadaChennai (Original Motion Picture Soundtrack),0.705,0.508,4,-10.55,0,0.0631,0.354,0.000126,0.108,0.412,129.983,audio_features,spotify:track:6Ri7KvjsfiNzRFQ15dqCcS,https://api.spotify.com/v1/tracks/6Ri7KvjsfiNzRFQ15dqCcS,https://api.spotify.com/v1/audio-analysis/6Ri7KvjsfiNzRFQ15dqCcS,312379,4
47Cd4WP1ZOK8WXC68kqZ03,"Santhosh Narayanan, Sid Sriram",251000,Ennadi Maayavi Nee,58,Santhosh Narayanan,2018-09-23,VadaChennai (Original Motion Picture Soundtrack),0.55,0.246,0,-12.503,0,0.03,0.834,0.00279,0.0977,0.218,119.836,audio_features,spotify:track:47Cd4WP1ZOK8WXC68kqZ03,https://api.spotify.com/v1/tracks/47Cd4WP1ZOK8WXC68kqZ03,https://api.spotify.com/v1/audio-analysis/47Cd4WP1ZOK8WXC68kqZ03,251000,3
6EcdFjMnFSdm4VZStJw4Iq,Santhosh Narayanan,228080,King of the Sea,37,Santhosh Narayanan,2018-09-23,VadaChennai (Original Motion Picture Soundtrack),0.621,0.476,10,-9.681,1,0.0331,0.711,0.792,0.385,0.485,99.953,audio_features,spotify:track:6EcdFjMnFSdm4VZStJw4Iq,https://api.spotify.com/v1/tracks/6EcdFjMnFSdm4VZStJw4Iq,https://api.spotify.com/v1/audio-analysis/6EcdFjMnFSdm4VZStJw4Iq,228080,4
1rzVRqjeNw1WUyiJvVV7kA,Santhosh Narayanan,165554,VadaChennai Theme,32,Santhosh Narayanan,2018-09-23,VadaChennai (Original Motion Picture Soundtrack),0.424,0.318,7,-10.765,0,0.0283,0.492,0.39,0.259,0.103,90.009,audio_features,spotify:track:1rzVRqjeNw1WUyiJvVV7kA,https://api.spotify.com/v1/tracks/1rzVRqjeNw1WUyiJvVV7kA,https://api.spotify.com/v1/audio-analysis/1rzVRqjeNw1WUyiJvVV7kA,165555,4
3JHqj3WfflTssLpj1Ymsw2,"Santhosh Narayanan, Vijaynarain",239177,Poi Vazhva,48,Santhosh Narayanan,2016-04-08,Manithan (Original Motion Picture Soundtrack),0.694,0.425,8,-10.189,0,0.0349,0.63,3.05e-06,0.182,0.348,118.869,audio_features,spotify:track:3JHqj3WfflTssLpj1Ymsw2,https://api.spotify.com/v1/tracks/3JHqj3WfflTssLpj1Ymsw2,https://api.spotify.com/v1/audio-analysis/3JHqj3WfflTssLpj1Ymsw2,239177,3
13NIgJYDivMwETjYVzWEAv,"Vijaynarain, Sri Shyamalangan, Santhosh Narayanan",260473,Maya Visai,39,Santhosh Narayanan,2016-01-04,Irudhi Suttru,0.596,0.697,4,-6.457,0,0.0298,0.00338,1.87e-05,0.163,0.357,117.959,audio_features,spotify:track:13NIgJYDivMwETjYVzWEAv,https://api.spotify.com/v1/tracks/13NIgJYDivMwETjYVzWEAv,https://api.spotify.com/v1/audio-analysis/13NIgJYDivMwETjYVzWEAv,260473,4
1gQV8893iSJxOrILe2djT2,Pradeep Kumar,240717,Poda Poda,40,Santhosh Narayanan,2016-01-04,Irudhi Suttru,0.672,0.796,11,-6.517,0,0.0424,0.126,5.32e-06,0.375,0.73,121.023,audio_features,spotify:track:1gQV8893iSJxOrILe2djT2,https://api.spotify.com/v1/tracks/1gQV8893iSJxOrILe2djT2,https://api.spotify.com/v1/audio-analysis/1gQV8893iSJxOrILe2djT2,240717,4
1VBkQidkoJXhQPJsAvSkNP,"Vijay Prakash, Diwakar, Ajesh",298760,Nenjukulla Nee,44,"Vivek - Mervin, Yuvan Shankar Raja",2014-09-16,Vadacurry (Original Motion Picture Soundtrack),0.503,0.884,2,-4.756,1,0.108,0.313,2.49e-06,0.0861,0.75,119.861,audio_features,spotify:track:1VBkQidkoJXhQPJsAvSkNP,https://api.spotify.com/v1/tracks/1VBkQidkoJXhQPJsAvSkNP,https://api.spotify.com/v1/audio-analysis/1VBkQidkoJXhQPJsAvSkNP,298760,4
6WjSCN4RBDws4w2GO5R0qP,"Anirudh Ravichander, Papon, Maria Roe Vincent",275853,Hey,33,Anirudh Ravichander,2013-07-31,Vanakkam Chennai (Original Motion Picture Soundtrack),0.604,0.704,1,-6.487,0,0.0429,0.147,0.0,0.0934,0.768,89.982,audio_features,spotify:track:6WjSCN4RBDws4w2GO5R0qP,https://api.spotify.com/v1/tracks/6WjSCN4RBDws4w2GO5R0qP,https://api.spotify.com/v1/audio-analysis/6WjSCN4RBDws4w2GO5R0qP,275853,4
7xV3MCJ6YI3K4I6Jt1a9H7,"Anirudh Ravichander, Pragathi",368106,Osaka Osaka,46,Anirudh Ravichander,2013-07-31,Vanakkam Chennai (Original Motion Picture Soundtrack),0.283,0.613,5,-7.702,1,0.0581,0.471,0.0,0.104,0.386,78.154,audio_features,spotify:track:7xV3MCJ6YI3K4I6Jt1a9H7,https://api.spotify.com/v1/tracks/7xV3MCJ6YI3K4I6Jt1a9H7,https://api.spotify.com/v1/audio-analysis/7xV3MCJ6YI3K4I6Jt1a9H7,368107,3
1zAkNzJZVPrWDCnowb1vpZ,"Anirudh Ravichander, Vishal Dadlani",276400,Oh Penne,56,Anirudh Ravichander,2013-07-31,Vanakkam Chennai (Original Motion Picture Soundtrack),0.483,0.65,7,-6.752,0,0.0349,0.573,2.97e-05,0.228,0.637,94.988,audio_features,spotify:track:1zAkNzJZVPrWDCnowb1vpZ,https://api.spotify.com/v1/tracks/1zAkNzJZVPrWDCnowb1vpZ,https://api.spotify.com/v1/audio-analysis/1zAkNzJZVPrWDCnowb1vpZ,276400,4
6n8gWl0tiqrjsrytd24prO,"Anirudh Ravichander, Suchitra",246066,Ailasa Ailasa,38,Anirudh Ravichander,2013-07-31,Vanakkam Chennai (Original Motion Picture Soundtrack),0.529,0.409,7,-7.828,1,0.028,0.898,1.73e-05,0.147,0.486,135.097,audio_features,spotify:track:6n8gWl0tiqrjsrytd24prO,https://api.spotify.com/v1/tracks/6n8gWl0tiqrjsrytd24prO,https://api.spotify.com/v1/audio-analysis/6n8gWl0tiqrjsrytd24prO,246067,3
70XmeP4ixewTKySAX9RO6t,"Anirudh Ravichander, Arjun, Charles Bosco",213746,Oh Penne - International Version,30,Anirudh Ravichander,2013-07-31,Vanakkam Chennai (Original Motion Picture Soundtrack),0.684,0.644,7,-7.069,0,0.0323,0.33,0.0,0.341,0.486,102.015,audio_features,spotify:track:70XmeP4ixewTKySAX9RO6t,https://api.spotify.com/v1/tracks/70XmeP4ixewTKySAX9RO6t,https://api.spotify.com/v1/audio-analysis/70XmeP4ixewTKySAX9RO6t,213747,4
2YoPh281gD3xPnTkojVSr3,"Harris Jayaraj, Krishh, Benny Dayal, Shruti Haasan",315546,Adiyae Kolluthey,48,Harris Jayaraj,2008-10-08,Vaaranam Aayiram (Original Motion Picture Soundtrack),0.719,0.645,2,-7.017,1,0.0343,0.171,1.12e-05,0.0934,0.711,118.983,audio_features,spotify:track:2YoPh281gD3xPnTkojVSr3,https://api.spotify.com/v1/tracks/2YoPh281gD3xPnTkojVSr3,https://api.spotify.com/v1/audio-analysis/2YoPh281gD3xPnTkojVSr3,315547,4
4vlMdXsRpAIXYggwbNHZSv,"Harris Jayaraj, Hariharan, Devan Ekambaram, VV Prassanna",369333,Nenjukkul Peidhidum,57,Harris Jayaraj,2008-10-08,Vaaranam Aayiram (Original Motion Picture Soundtrack),0.687,0.43,9,-10.31,1,0.0407,0.6,2.49e-06,0.132,0.241,115.01,audio_features,spotify:track:4vlMdXsRpAIXYggwbNHZSv,https://api.spotify.com/v1/tracks/4vlMdXsRpAIXYggwbNHZSv,https://api.spotify.com/v1/audio-analysis/4vlMdXsRpAIXYggwbNHZSv,369333,4
0ew71PqPi7ehntkabL9W4c,"Harris Jayaraj, Benny Dayal, Naresh Iyer, Solar Sai",293866,Yethi Yethi,50,Harris Jayaraj,2008-10-08,Vaaranam Aayiram (Original Motion Picture Soundtrack),0.941,0.771,10,-7.002,0,0.0919,0.0656,0.0,0.131,0.59,104.501,audio_features,spotify:track:0ew71PqPi7ehntkabL9W4c,https://api.spotify.com/v1/tracks/0ew71PqPi7ehntkabL9W4c,https://api.spotify.com/v1/audio-analysis/0ew71PqPi7ehntkabL9W4c,293867,4
1n5gnI3Wue9WBpYFOIQNh1,"Harris Jayaraj, Naresh Iyer, Prashanthini",341386,Mundhinam,54,Harris Jayaraj,2008-10-08,Vaaranam Aayiram (Original Motion Picture Soundtrack),0.474,0.548,11,-8.614,1,0.331,0.237,0.0,0.0791,0.676,193.671,audio_features,spotify:track:1n5gnI3Wue9WBpYFOIQNh1,https://api.spotify.com/v1/tracks/1n5gnI3Wue9WBpYFOIQNh1,https://api.spotify.com/v1/audio-analysis/1n5gnI3Wue9WBpYFOIQNh1,341387,4
06urexU7lv41RDdLnMzChi,"Harris Jayaraj, Clinton, S.P.Charan",183533,Oh! Shanthi Shanthi,45,Harris Jayaraj,2008-10-08,Vaaranam Aayiram (Original Motion Picture Soundtrack),0.706,0.597,10,-7.045,1,0.041,0.464,0.0,0.226,0.41,132.91,audio_features,spotify:track:06urexU7lv41RDdLnMzChi,https://api.spotify.com/v1/tracks/06urexU7lv41RDdLnMzChi,https://api.spotify.com/v1/audio-analysis/06urexU7lv41RDdLnMzChi,183533,4
1wIfq9Zul77qAtokyLTlXr,"Harris Jayaraj, Karthik, VV Prassanna",318493,Ava Enna,55,Harris Jayaraj,2008-10-08,Vaaranam Aayiram (Original Motion Picture Soundtrack),0.594,0.454,5,-9.422,0,0.0755,0.497,3.83e-05,0.0736,0.705,133.825,audio_features,spotify:track:1wIfq9Zul77qAtokyLTlXr,https://api.spotify.com/v1/tracks/1wIfq9Zul77qAtokyLTlXr,https://api.spotify.com/v1/audio-analysis/1wIfq9Zul77qAtokyLTlXr,318493,4
2WO5nzB7QtKn9ZRc9Jkalt,"Harris Jayaraj, Sudha Ragunathan",322506,Annul Maelae,53,Harris Jayaraj,2008-10-08,Vaaranam Aayiram (Original Motion Picture Soundtrack),0.773,0.436,4,-10.972,0,0.0321,0.672,0.00678,0.197,0.533,115.917,audio_features,spotify:track:2WO5nzB7QtKn9ZRc9Jkalt,https://api.spotify.com/v1/tracks/2WO5nzB7QtKn9ZRc9Jkalt,https://api.spotify.com/v1/audio-analysis/2WO5nzB7QtKn9ZRc9Jkalt,322507,4
13nt0ZQGcwH7oPitTFwjPX,"Anirudh Ravichander, Jonita Gandhi",294715,Iraiva,36,Anirudh Ravichander,2017-12-04,Velaikkaran (Original Motion Picture Soundtrack),0.571,0.729,10,-5.603,1,0.0481,0.198,0.0,0.103,0.378,140.062,audio_features,spotify:track:13nt0ZQGcwH7oPitTFwjPX,https://api.spotify.com/v1/tracks/13nt0ZQGcwH7oPitTFwjPX,https://api.spotify.com/v1/audio-analysis/13nt0ZQGcwH7oPitTFwjPX,294716,4
7fttjqzmvgvpRQoOzyYng3,"Anirudh Ravichander, Dhanush",223326,Po Indru Neeyaga,51,"Anirudh Ravichander, Dhanush",2016-01-14,Velai Illa Pattadhaari (Original Motion Picture Soundtrack),0.489,0.595,3,-3.788,0,0.0273,0.262,0.0,0.0813,0.459,144.859,audio_features,spotify:track:7fttjqzmvgvpRQoOzyYng3,https://api.spotify.com/v1/tracks/7fttjqzmvgvpRQoOzyYng3,https://api.spotify.com/v1/audio-analysis/7fttjqzmvgvpRQoOzyYng3,223327,3
4Qad5qCAVtYgvhFCzyIaUK,Anirudh Ravichander,236555,Velai Illa Pattadhaari,46,"Anirudh Ravichander, Dhanush",2016-01-14,Velai Illa Pattadhaari (Original Motion Picture Soundtrack),0.549,0.932,0,-4.36,1,0.0854,0.00633,0.0,0.886,0.745,90.023,audio_features,spotify:track:4Qad5qCAVtYgvhFCzyIaUK,https://api.spotify.com/v1/tracks/4Qad5qCAVtYgvhFCzyIaUK,https://api.spotify.com/v1/audio-analysis/4Qad5qCAVtYgvhFCzyIaUK,236555,4
5EjVRbQFSLYyeNLlO7qGLY,"Anirudh Ravichander, Dhanush",267942,What a Karavaad,50,"Anirudh Ravichander, Dhanush",2016-01-14,Velai Illa Pattadhaari (Original Motion Picture Soundtrack),0.431,0.794,6,-5.78,0,0.428,0.0759,0.0,0.85,0.448,75.028,audio_features,spotify:track:5EjVRbQFSLYyeNLlO7qGLY,https://api.spotify.com/v1/tracks/5EjVRbQFSLYyeNLlO7qGLY,https://api.spotify.com/v1/audio-analysis/5EjVRbQFSLYyeNLlO7qGLY,267943,4
24GlSNySJ9tAwkvZPuVb63,Anirudh Ravichander,209640,Udhungada Sangu,54,"Anirudh Ravichander, Dhanush",2016-01-14,Velai Illa Pattadhaari (Original Motion Picture Soundtrack),0.449,0.802,10,-5.55,0,0.1,0.22,0.0,0.0654,0.741,86.086,audio_features,spotify:track:24GlSNySJ9tAwkvZPuVb63,https://api.spotify.com/v1/tracks/24GlSNySJ9tAwkvZPuVb63,https://api.spotify.com/v1/audio-analysis/24GlSNySJ9tAwkvZPuVb63,209640,3
1rAoVo9ctrkufq4EHfdFQS,"Devan Ekambaram, Andrea Jeremiah, Nakul, Tippu",296013,Karka Karka,37,Harris Jayaraj,2006-03-08,Vettaiaadu Vilayadu (Original Motion Picture Soundtrack),0.883,0.718,1,-9.451,1,0.0473,0.0217,0.0,0.383,0.871,107.978,audio_features,spotify:track:1rAoVo9ctrkufq4EHfdFQS,https://api.spotify.com/v1/tracks/1rAoVo9ctrkufq4EHfdFQS,https://api.spotify.com/v1/audio-analysis/1rAoVo9ctrkufq4EHfdFQS,296013,4
3dtn58YibpSmNtH4KHuIX9,"Unni Menon, Bombay Jayashri",368053,Paartha Mudhal,48,Harris Jayaraj,2006-03-08,Vettaiaadu Vilayadu (Original Motion Picture Soundtrack),0.811,0.545,7,-8.673,0,0.0387,0.0852,5.11e-05,0.113,0.786,108.011,audio_features,spotify:track:3dtn58YibpSmNtH4KHuIX9,https://api.spotify.com/v1/tracks/3dtn58YibpSmNtH4KHuIX9,https://api.spotify.com/v1/audio-analysis/3dtn58YibpSmNtH4KHuIX9,368053,4
3thTnjlxZZG5XB4jU0bqKs,"Hariharan, Nakul, Vijay",355986,Manjal Veyil,44,Harris Jayaraj,2006-03-08,Vettaiaadu Vilayadu (Original Motion Picture Soundtrack),0.905,0.641,0,-8.235,1,0.0498,0.018,3.01e-05,0.205,0.885,119.953,audio_features,spotify:track:3thTnjlxZZG5XB4jU0bqKs,https://api.spotify.com/v1/tracks/3thTnjlxZZG5XB4jU0bqKs,https://api.spotify.com/v1/audio-analysis/3thTnjlxZZG5XB4jU0bqKs,355987,4
7tvkfackAg1CG9ULqsl1aY,"Srinivas, Mahalakshmi Iyer",315013,Uyirile,35,Harris Jayaraj,2006-03-08,Vettaiaadu Vilayadu (Original Motion Picture Soundtrack),0.695,0.535,2,-9.853,0,0.0409,0.469,0.000198,0.0862,0.602,104.942,audio_features,spotify:track:7tvkfackAg1CG9ULqsl1aY,https://api.spotify.com/v1/tracks/7tvkfackAg1CG9ULqsl1aY,https://api.spotify.com/v1/audio-analysis/7tvkfackAg1CG9ULqsl1aY,315013,4
5NEGfbKMcNuEWOzpWufScA,"Anirudh Ravichander, Shakthisree Gopalan",270375,Yaanji,57,Sam C.S.,2017-06-19,Vikram Vedha (Original Motion Picture Soundtrack),0.692,0.624,9,-6.492,0,0.0337,0.368,0.0,0.108,0.487,132.896,audio_features,spotify:track:5NEGfbKMcNuEWOzpWufScA,https://api.spotify.com/v1/tracks/5NEGfbKMcNuEWOzpWufScA,https://api.spotify.com/v1/audio-analysis/5NEGfbKMcNuEWOzpWufScA,270376,4
1wAKSKBEsBgbI1bH8scQCb,"Shankar-Ehsaan-Loy, Kamal Haasan, Benny Dayal",283506,Thuppaki Engal Tholile,27,Shankar-Ehsaan-Loy,2012-12-07,Vishwaroopam (Tamil) [Original Motion Picture Soundtrack],0.668,0.895,9,-5.964,1,0.047,0.234,0.000841,0.213,0.79,120.01,audio_features,spotify:track:1wAKSKBEsBgbI1bH8scQCb,https://api.spotify.com/v1/tracks/1wAKSKBEsBgbI1bH8scQCb,https://api.spotify.com/v1/audio-analysis/1wAKSKBEsBgbI1bH8scQCb,283507,4
3cKMq4aFrfWV0DQzYbaxdi,"Shankar-Ehsaan-Loy, Kamal Haasan, Shankar Mahadevan",337133,Unnai Kaanadhu Naan,43,Shankar-Ehsaan-Loy,2012-12-07,Vishwaroopam (Tamil) [Original Motion Picture Soundtrack],0.502,0.643,7,-7.629,1,0.0603,0.374,0.0,0.227,0.628,127.25,audio_features,spotify:track:3cKMq4aFrfWV0DQzYbaxdi,https://api.spotify.com/v1/tracks/3cKMq4aFrfWV0DQzYbaxdi,https://api.spotify.com/v1/audio-analysis/3cKMq4aFrfWV0DQzYbaxdi,337133,3
223nGEUNju5yfso1v5MXNk,"Shankar-Ehsaan-Loy, Kamal Haasan, Nikhil D'Souza",257373,Anu Vidhaiththa Boomiyile,23,Shankar-Ehsaan-Loy,2012-12-07,Vishwaroopam (Tamil) [Original Motion Picture Soundtrack],0.601,0.439,4,-9.701,0,0.0306,0.865,0.0122,0.107,0.323,127.467,audio_features,spotify:track:223nGEUNju5yfso1v5MXNk,https://api.spotify.com/v1/tracks/223nGEUNju5yfso1v5MXNk,https://api.spotify.com/v1/audio-analysis/223nGEUNju5yfso1v5MXNk,257373,3
70M4bFanKR19RpWO4MNbzo,"Ranjit, Shreya Ghoshal",267706,Aadhivasi Naane,10,Yuvan Shankar Raja,2006-07-07,Kedi,0.7,0.899,10,-4.017,0,0.0755,0.294,0.000259,0.0987,0.586,104.982,audio_features,spotify:track:70M4bFanKR19RpWO4MNbzo,https://api.spotify.com/v1/tracks/70M4bFanKR19RpWO4MNbzo,https://api.spotify.com/v1/audio-analysis/70M4bFanKR19RpWO4MNbzo,267707,4
2Rg5GuGUcDUNmyhJOaRCvL,"Yuvan Shankar Raja, Dhanush",203649,Solli Tholaiyen Ma,26,Yuvan Shankar Raja,2016-10-13,Yaakkai (Original Motion Picture Soundtrack),0.693,0.772,0,-7.633,0,0.0428,0.0588,1.36e-05,0.0794,0.435,105.004,audio_features,spotify:track:2Rg5GuGUcDUNmyhJOaRCvL,https://api.spotify.com/v1/tracks/2Rg5GuGUcDUNmyhJOaRCvL,https://api.spotify.com/v1/audio-analysis/2Rg5GuGUcDUNmyhJOaRCvL,203649,4
2o6JLdqKyZxceTHFNTxh0r,"Yuvan Shankar Raja, Chinmayi",225900,Naan Ini Kaatril,19,Yuvan Shankar Raja,2016-10-13,Yaakkai (Original Motion Picture Soundtrack),0.674,0.51,7,-8.804,0,0.0377,0.843,0.000143,0.12,0.177,119.904,audio_features,spotify:track:2o6JLdqKyZxceTHFNTxh0r,https://api.spotify.com/v1/tracks/2o6JLdqKyZxceTHFNTxh0r,https://api.spotify.com/v1/audio-analysis/2o6JLdqKyZxceTHFNTxh0r,225900,3
25SOVnk2agskqzqeKPcx2Q,"Harris Jayaraj, Aalaap Raju, Prashanthini, Emcee Jesz, Sri Charan",333600,Ennamo Yeadho,49,Harris Jayaraj,2011-01-17,KO (Original Motion Picture Soundtrack),0.793,0.571,7,-6.289,0,0.0341,0.0439,0.000215,0.193,0.692,90.986,audio_features,spotify:track:25SOVnk2agskqzqeKPcx2Q,https://api.spotify.com/v1/tracks/25SOVnk2agskqzqeKPcx2Q,https://api.spotify.com/v1/audio-analysis/25SOVnk2agskqzqeKPcx2Q,333600,4
7L5io4K3oFBF4dV8q9skdx,"Harris Jayaraj, Tippu, Krishh, Haricharan, Sayanora Philip",292160,Gala Gala,31,Harris Jayaraj,2011-01-17,KO (Original Motion Picture Soundtrack),0.822,0.874,7,-8.008,1,0.119,0.248,1.51e-05,0.0547,0.923,148.998,audio_features,spotify:track:7L5io4K3oFBF4dV8q9skdx,https://api.spotify.com/v1/tracks/7L5io4K3oFBF4dV8q9skdx,https://api.spotify.com/v1/audio-analysis/7L5io4K3oFBF4dV8q9skdx,292160,4
3H3SqJHRsdlIWYQZnCmQMQ,"Harris Jayaraj, Naresh Iyer",162306,Netri Pottil,23,Harris Jayaraj,2011-01-17,KO (Original Motion Picture Soundtrack),0.713,0.587,1,-6.216,1,0.0245,0.336,5.42e-06,0.109,0.271,88.004,audio_features,spotify:track:3H3SqJHRsdlIWYQZnCmQMQ,https://api.spotify.com/v1/tracks/3H3SqJHRsdlIWYQZnCmQMQ,https://api.spotify.com/v1/audio-analysis/3H3SqJHRsdlIWYQZnCmQMQ,162307,4
65sJJqdRwDL940zsZB4ymP,"Rabbit Mac, Sheezay",172653,Champion Track,11,Yuvan Shankar Raja,2018-09-21,Yatchan,0.757,0.882,8,-4.22,1,0.107,0.0474,0.0,0.41,0.687,97.936,audio_features,spotify:track:65sJJqdRwDL940zsZB4ymP,https://api.spotify.com/v1/tracks/65sJJqdRwDL940zsZB4ymP,https://api.spotify.com/v1/audio-analysis/65sJJqdRwDL940zsZB4ymP,172653,4
5ich0wSxDxMryEjwZo6XzG,"Harris Jayaraj, Karthik, Emcee Jesz",342547,Mazhai Vara Pogudhae,42,Harris Jayaraj,2015-01-04,Yennai Arindhaal (Original Motion Picture Soundtrack),0.835,0.739,11,-5.832,0,0.0448,0.164,0.0,0.0812,0.675,111.986,audio_features,spotify:track:5ich0wSxDxMryEjwZo6XzG,https://api.spotify.com/v1/tracks/5ich0wSxDxMryEjwZo6XzG,https://api.spotify.com/v1/audio-analysis/5ich0wSxDxMryEjwZo6XzG,342548,4
00bHxCcteaAJhU5WiP1mtf,"Harris Jayaraj, Benny Dayal, Mahathi",308242,Unakkenna Venum Sollu,46,Harris Jayaraj,2015-01-04,Yennai Arindhaal (Original Motion Picture Soundtrack),0.715,0.497,4,-9.914,1,0.0371,0.472,0.0,0.116,0.396,142.499,audio_features,spotify:track:00bHxCcteaAJhU5WiP1mtf,https://api.spotify.com/v1/tracks/00bHxCcteaAJhU5WiP1mtf,https://api.spotify.com/v1/audio-analysis/00bHxCcteaAJhU5WiP1mtf,308243,3
0Ps7lWZdj1NAuyAVumclyC,"Harris Jayaraj, Vijay Prakash, Gana Bala",295557,Adhaaru Adhaaru,46,Harris Jayaraj,2015-01-04,Yennai Arindhaal (Original Motion Picture Soundtrack),0.694,0.898,5,-6.007,0,0.208,0.169,2.64e-05,0.171,0.701,111.747,audio_features,spotify:track:0Ps7lWZdj1NAuyAVumclyC,https://api.spotify.com/v1/tracks/0Ps7lWZdj1NAuyAVumclyC,https://api.spotify.com/v1/audio-analysis/0Ps7lWZdj1NAuyAVumclyC,295558,3
740b8aZVUo6XvMW8QX3ZZB,"D. Imman, Maria Roe Vincent",276440,Muttaalaai Muttaalaai,31,D. Imman,2014-01-20,Yennamo Yedho (Original Motion Picture Soundtrack),0.72,0.836,9,-3.845,0,0.0447,0.108,0.0,0.088,0.862,114.967,audio_features,spotify:track:740b8aZVUo6XvMW8QX3ZZB,https://api.spotify.com/v1/tracks/740b8aZVUo6XvMW8QX3ZZB,https://api.spotify.com/v1/audio-analysis/740b8aZVUo6XvMW8QX3ZZB,276440,4
3eeUvZTgP5uJfOMqI3sUVq,Sadhana Sargam,316000,Akkam Pakkam,47,G. V. Prakash,2009-10-14,Kireedam,0.773,0.628,11,-6.737,0,0.0425,0.108,0.00119,0.246,0.588,119.96,audio_features,spotify:track:3eeUvZTgP5uJfOMqI3sUVq,https://api.spotify.com/v1/tracks/3eeUvZTgP5uJfOMqI3sUVq,https://api.spotify.com/v1/audio-analysis/3eeUvZTgP5uJfOMqI3sUVq,316000,4
4CUG3LbPjQAP9jLLQSjJk0,"Sonu Nigam, Swetha",288226,Vizhiyil,37,G. V. Prakash,2009-10-14,Kireedam,0.648,0.734,2,-7.429,1,0.0774,0.0707,2.1e-06,0.0868,0.208,93.009,audio_features,spotify:track:4CUG3LbPjQAP9jLLQSjJk0,https://api.spotify.com/v1/tracks/4CUG3LbPjQAP9jLLQSjJk0,https://api.spotify.com/v1/audio-analysis/4CUG3LbPjQAP9jLLQSjJk0,288227,4
